name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description
chittagong,5/18/2010,30.5,29.9,30.2,38.7,37.5,38,26.3,79.7,0.9,100,37.5,rain,25.2,187.6,,83,,272.3,23.4,9,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,5/19/2010,31,30.2,30.5,40,37.8,38.8,26.4,78.9,3.9,100,100,rain,35.3,186.4,,80.3,,255.9,22.2,8,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/20/2010,30.3,29,29.9,39.7,33.6,37.5,26.2,80.9,42.3,100,100,rain,34.6,174.1,,74.2,6.1,137.5,11.7,4,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/21/2010,31,25,27.7,39.1,25,31.8,25.3,87.4,37,100,100,rain,29.2,134.3,,92.5,4.7,103.3,9,4,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,5/22/2010,29.1,25,27.1,35.4,25,30.4,25.1,88.8,56.6,100,100,rain,29.9,106.2,,89.7,4.7,109.3,9.6,4,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/23/2010,29,25,26.4,35.5,25,28,24.9,91.6,38.6,100,100,rain,28.1,126.4,,92.8,4.6,116,9.9,4,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,5/24/2010,29.3,25,26.7,37.3,25,29.6,25.1,91.3,60.2,100,100,rain,32.4,125.4,,88.8,4.1,91.8,8,3,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/25/2010,30.1,26,28.9,37.4,26,34.5,25.3,80.9,2.9,100,83.33,rain,22.3,137.4,,78.1,5.8,256.9,22.2,8,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/26/2010,33,24,29.1,50.3,24,37.6,27,88.4,24.4,100,100,rain,35.6,157,,78.9,5.1,89.1,7.5,3,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/27/2010,31,24,29.2,39.6,24,36.6,26.5,85.8,28.6,100,100,rain,42.1,149.8,,83.8,5.6,113.6,9.8,4,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/28/2010,30,25,28.2,38.3,25,33.1,25.2,84.2,39.9,100,100,rain,51.8,146.3,,84.7,5,102,8.8,3,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/29/2010,31,25,28.3,37.8,25,33.6,26,87.7,11.1,100,100,rain,26.3,139.8,,81.5,4.9,96.8,8.4,3,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/30/2010,31,25,28.1,39.1,25,33.3,25.5,85.5,26.3,100,100,rain,32,155.4,,76.7,5.1,96.6,8.3,3,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,5/31/2010,30,24.1,27.7,37.4,24.1,32.4,24.9,85.2,30.3,100,100,rain,27,141.2,,76.8,4.5,126.9,10.8,4,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/1/2010,31.1,26,29.4,39.3,26,35.4,25.2,78.3,11,100,79.17,rain,23,151.8,,61.4,6,176.9,15.6,6,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/2/2010,32.1,28.1,29.5,46.4,33.7,38.9,27.7,90.2,6.8,100,95.83,rain,23.4,155.6,,60.1,5.9,129.3,11,4,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/3/2010,32,26,29.2,44.3,26,36.6,26.8,87.1,12.9,100,100,rain,37.1,155.2,,68.9,5.5,129.3,11.2,4,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/4/2010,31.1,25,28,42.6,25,33.3,26.2,90.6,19.3,100,100,rain,37.1,143.3,,91,5.1,97.5,8.5,3,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/5/2010,32.1,26,28.6,40.8,26,34.2,25.5,83.7,28.1,100,100,rain,27.4,130,,81.8,5.7,94.7,8.2,3,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/6/2010,30,26,28.8,38.8,26,35.4,26.2,86.1,16.3,100,83.33,rain,25.6,140.8,,84.1,5.4,114.5,9.7,3,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/7/2010,32,28,29.9,44.1,32.7,37.7,26.4,82.3,1.5,100,62.5,rain,25.9,161.6,,73.4,5.7,95,8.1,3,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/8/2010,32.1,29.2,30.5,42.3,37.4,39.5,27,82.2,1.3,100,50,rain,19.4,167.5,,63.1,6,133.5,11.6,4,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,6/9/2010,32,28,30.1,42.1,33.5,38,26.4,81.2,2,100,50,rain,15.1,164.4,,57.6,6.4,160.4,13.8,5,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,6/10/2010,33,28,29.9,43.8,33.5,37.7,26.4,81.4,6.7,100,70.83,rain,19.8,153.8,,66.8,5.6,137.4,11.8,4,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/11/2010,32.1,27,29.7,40.8,30.6,36.2,25.5,78.6,5.3,100,95.83,rain,18,130.5,,72.2,6.1,232.6,20,7,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/12/2010,29.1,28,28.7,36.6,33.5,35.2,26.2,86.5,33.3,100,100,rain,24.5,176,,72.8,5,152.7,13.1,5,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/13/2010,29.6,25,28.8,38.6,25,35.9,25.9,86,70.8,100,100,rain,33.1,178.2,,83,2,103.5,9,4,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/14/2010,29.7,26,28.4,39.6,26,34.5,26.6,90.2,113.2,100,100,rain,42.1,182.9,,90.5,5,81.3,7.1,3,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/15/2010,29.6,25,26.8,39.5,25,29.7,25.4,92.3,75,100,100,rain,34.2,150.6,,93.4,5.2,116,10,4,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/16/2010,30,26,28.3,37.5,26,33.4,25.6,85.1,14.5,100,100,rain,41.4,154.4,,88.9,5.7,129.8,11.2,5,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/17/2010,31,26,28.5,39.1,26,33.6,25.6,84.2,42.8,100,100,rain,26.3,153.3,,92.2,5.4,114.1,9.6,4,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/18/2010,28.8,26,28.1,36.1,26,33.3,26.1,89.1,40.9,100,100,rain,34.9,173.6,,90,5,94.4,8.1,3,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/19/2010,28.6,26,27.1,34.7,26,30.1,25.3,89.9,25.4,100,100,rain,22.3,123.6,,91.5,4.4,211.6,18.2,6,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/20/2010,30.1,26,28.3,37.4,26,34.1,26.3,89.3,23.3,100,100,rain,26.3,175.8,,80.2,5.3,233,20.2,7,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/21/2010,29.1,27,28.6,36,30.1,35,26.4,88,16.7,100,100,rain,23.4,195.3,,86.6,6,243.5,21.2,7,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/22/2010,31,27,29,39.1,30.6,36.1,26.6,87.3,6.4,100,100,rain,20.9,150.9,,87.4,5.5,226.6,19.6,7,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/23/2010,32,28,29.4,40.6,33.5,37,26.8,86.7,4,100,100,rain,24.8,164.2,,75.7,6.5,154.8,13.3,5,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/24/2010,32,27,28.4,37.9,30.6,34,25.9,86.5,13,100,100,rain,22.7,131.6,,89.8,5.4,256.2,22.2,8,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/25/2010,28.5,26,27.8,35.8,26,33.5,26.6,93,40.3,100,100,rain,37.1,135.9,,93.4,3.7,137.6,12.1,4,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/26/2010,29.1,26.1,28.2,36.2,26.1,34.3,26.5,90.7,44.5,100,100,rain,34.9,163.1,,77.4,4.9,263.7,22.8,9,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/27/2010,31.1,26,29,39.3,26,34.9,25.8,83.2,17,100,100,rain,25.2,138.8,,77.4,6.2,285.2,24.6,9,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/28/2010,30.1,27.1,29.2,37.4,31.4,35.9,26.1,83.9,22.3,100,100,rain,31.3,164,,79.8,6.4,278.1,24.1,9,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,6/29/2010,30.1,26,27.8,37.8,26,32.6,26,90,58.7,100,100,rain,23.4,164.3,,90.8,4.6,221,19,7,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,6/30/2010,30.1,26,29,37.4,26,35.6,26.2,84.8,20.3,100,50,rain,25.6,158.2,,90.2,5.6,104.9,9,3,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
chittagong,7/1/2010,33.1,28,29.8,42.3,32.7,36.5,25.7,79.1,0.7,100,29.17,rain,27.4,120.3,,77.2,6.3,173.5,15,5,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,7/2/2010,31,27,28.8,39.1,30.6,34.9,25.9,84.5,1.2,100,50,rain,27.4,135.2,,91.3,5.8,234,20.4,7,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.
chittagong,7/3/2010,31.1,27,28.8,37.9,30.6,34.3,25.3,81.9,1.2,100,50,rain,18.7,132.5,,76.7,6.2,280.4,24,8,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,7/4/2010,31,28,29.2,37.4,33.2,34.7,25.1,79.4,0,0,0,,20.5,174.9,,72.7,7,286.2,24.6,9,0.75,Partially cloudy,Partly cloudy throughout the day.
chittagong,7/5/2010,29,28,28.3,34.5,32.5,33.4,25.3,84,3.6,100,75,rain,27,179.5,,85.1,7,241.9,21.1,8,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,7/6/2010,32,27,28.8,42.3,30.6,34.4,25.5,82.6,7.1,100,100,rain,26.3,157.8,,84,7,236.1,20.4,8,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/7/2010,29.1,27,28.5,35.3,30.6,34,25.6,84.8,7.6,100,75,rain,23,176.8,,78.7,7,235,20.5,8,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/8/2010,31.1,27,28.6,39.3,30.1,34.4,25.7,84.4,7,100,83.33,rain,21.6,186.5,,74.3,6.6,218.4,18.9,6,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/9/2010,29.1,26.1,28.3,35.8,26.1,34.3,26.3,88.7,11.6,100,100,rain,25.9,167.9,,88.3,5.5,248.5,21.6,7,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/10/2010,30,26.1,28.1,36.2,26.1,33.7,26.1,89,19.3,100,100,rain,25.2,173.5,,71.7,5.4,208.5,18.2,7,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/11/2010,28.5,26,27.9,35.9,26,33.7,26.5,92,51.1,100,100,rain,29.5,179.1,,95.2,5.2,120.5,10.4,4,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/12/2010,28.3,26,27.8,35.4,26,33.1,26.6,93.4,38.8,100,100,rain,27,189,,96,3.2,103.7,9.1,3,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/13/2010,28.6,28.1,28.3,35.3,34,34.6,26.6,90.3,7.5,100,100,rain,23,195.9,,81.4,,209.1,18.1,7,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/14/2010,31,27.1,28.7,39.1,30.8,35,26.1,86,4.6,100,54.17,rain,27.7,173.3,,66,6.7,246.2,21.2,8,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/15/2010,31.1,27,28.6,39.3,30.1,34.3,25.6,83.6,1.2,100,50,rain,22.3,161.2,,82.1,6,282.6,24.5,9,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,7/16/2010,31,27.9,28.7,37.7,33.2,34.9,26.1,86.5,0.3,100,8.33,rain,19.8,166.1,,88,5.9,261.9,22.7,8,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
chittagong,7/17/2010,32.1,28.5,29.3,40.8,34.5,36.3,26.3,84.2,4.6,100,62.5,rain,19.8,190.4,,81,6,272.9,23.4,9,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,7/18/2010,31,27,29,39.1,27.4,35.2,25.4,82.1,7.5,100,83.33,rain,22.3,160.2,,87.5,6.1,243,20.8,8,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/19/2010,30,28,29.1,38.8,33.5,35.5,25.8,82.6,8.7,100,100,rain,20.9,168.6,,85.9,6.1,279.9,24.4,9,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/20/2010,31,27,28.7,39.1,30.6,34.4,25.6,83.5,11.8,100,100,rain,21.2,145.2,,90.1,5.9,188.2,16,6,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/21/2010,31,26,28.8,39.1,26,34.7,25.9,84.7,8.3,100,100,rain,23,154.4,,90.9,6.1,127.7,10.9,4,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/22/2010,31,27,28.9,39.1,30.6,35.6,26.3,85.9,14.2,100,100,rain,25.2,151.2,,90.5,6.1,178.2,15.5,5,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/23/2010,29,27,28.3,36.5,31.2,34.9,26.8,91.4,19.7,100,100,rain,23.4,171.3,,92.2,5.7,152.7,13.1,5,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/24/2010,31.1,27,29,39.1,30.6,34.8,25.5,82.1,7.5,100,100,rain,25.9,129.4,,89,6.3,236.4,20.3,8,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/25/2010,30,27,28.2,36.2,30.1,33.1,25.1,83.7,7.9,100,100,rain,36.7,132.8,,91.2,5.9,107.8,9.3,4,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,7/26/2010,30.1,27,28.8,37.4,30.1,34.5,25.5,82.9,10.8,100,100,rain,35.6,141.7,,84.1,5.9,180.5,15.7,6,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/27/2010,32,27,29.3,39.1,30.1,35.5,25.7,81.8,2.3,100,50,rain,23.4,147.9,,73.6,6.3,236.5,20.3,8,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,7/28/2010,32.1,27,29.7,42.5,31.2,36.4,25.9,80.5,0.9,100,33.33,rain,18.4,131.9,,87,6.3,276.3,23.8,10,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,7/29/2010,31,27,28.8,39.1,31.2,35.5,26.3,86.7,7,100,100,rain,25.9,117.1,,83.2,6.1,94.4,8.1,3,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/30/2010,31,26,28.1,39.1,26,33.3,25.7,87.2,37.1,100,100,rain,42.8,121.9,,88.6,5.8,76.7,6.6,3,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,7/31/2010,30,26,28,37.4,26,33.1,25.8,87.8,28.6,100,79.17,rain,23.8,147.7,,86.4,5.6,158.8,13.7,5,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/1/2010,30,26,28.4,37.4,26,33.9,25.8,86.1,5.9,100,100,rain,23.8,152.5,,82.8,6.3,64.8,5.5,2,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/2/2010,31,27.7,28.9,39.1,32.6,34.8,25.8,83.7,1.5,100,50,rain,19.1,156.7,,63,6.1,251.5,21.7,8,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,8/3/2010,31,27,28.7,39.1,30.6,34.4,25.6,83.7,0.7,100,20.83,rain,27.7,154.9,,88.8,6.2,239,20.7,8,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,8/4/2010,33,27,29.1,42.1,30.1,34.9,25.5,81.4,3.1,100,91.67,rain,29.2,119.5,,91.9,5.8,226.1,19.5,8,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/5/2010,32,27,28.9,39.2,30.1,34.7,25.4,81.9,8.5,100,75,rain,27.7,134,,77.4,6.2,112.7,9.8,4,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/6/2010,31.1,26,28.6,39.3,26,33.9,25.5,83.9,3,100,50,rain,24.1,141.5,,79.8,6,221.2,19.1,7,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,8/7/2010,32,26,29.2,40.6,26,35,25.4,80.5,0.8,100,25,rain,20.5,152.2,,66.5,6.4,188.6,16.3,6,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,8/8/2010,31,27,29,37.7,30.6,34.6,25.4,81.3,3.4,100,70.83,rain,18.4,167.9,,55.7,6.1,258.9,22.6,8,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/9/2010,33,28,29.9,42.1,33.5,37.2,26.1,80.3,4.3,100,45.83,rain,18.4,223.5,,67.1,6,158.3,13.6,5,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,8/10/2010,33.1,28,29.5,45.9,34.5,37.1,26.5,84.4,5.7,100,62.5,rain,14.8,164.9,,80.7,5.7,141.3,12.2,4,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,8/11/2010,30.1,25,28.7,39,25,35,26.3,87.2,30.1,100,100,rain,27.7,142,,92.2,5.8,176.2,15.2,6,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/12/2010,30.1,27,29,39,31.2,35.8,26.4,86.1,19,100,100,rain,25.6,159.9,,88.4,6.1,140.1,12.1,4,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/13/2010,29.1,27,27.9,36,30.6,32.7,25.5,87.1,18.7,100,100,rain,25.6,132.7,,92.6,5.9,191.7,16.6,6,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/14/2010,28.7,26,27.6,35.6,26,32.4,25.9,90.5,24.2,100,100,rain,20.2,185.5,,94.6,4.8,87.2,7.4,3,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/15/2010,29,26,28,35.6,26,32.9,25.5,86.6,3.9,100,75,rain,23,187.5,,73.4,5.9,216.7,18.5,8,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/16/2010,30,26,28.4,36.8,26,33.8,25.6,85.1,8.1,100,79.17,rain,23.8,187.3,,91.1,6.3,167.9,14.5,6,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/17/2010,30,26,28,37.4,26,32.8,25.5,86.4,19.5,100,50,rain,18.4,157.5,,92.7,5.6,295.2,25.5,9,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
chittagong,8/18/2010,30,28.1,28.5,36.2,33,34.3,25.8,85.5,5.1,100,83.33,rain,24.5,181.8,,87.7,6,261.1,22.5,8,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/19/2010,28.3,26,28,33.9,26,33,25.7,86.8,18.2,100,83.33,rain,24.1,172.5,,94.9,6,249.4,21.5,9,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/20/2010,31,26,28.7,39.1,26,34,25.4,82.7,47,100,100,rain,22.7,161.2,,88.5,6.5,255.4,22.1,8,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/21/2010,29,28.3,28.6,35.4,34,34.6,25.9,85.5,36.4,100,70.83,rain,16.6,209,,94.5,,276.8,23.8,9,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/22/2010,29.2,28.3,28.8,34.9,33.5,34.3,25.3,81.6,4.2,100,54.17,rain,15.1,218.6,,94.3,,265.1,22.9,9,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/23/2010,32,28.3,29.1,39.2,33.6,35.1,25.6,81.8,23.2,100,66.67,rain,18.4,223.9,,91.3,6.6,158.4,13.7,5,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.
chittagong,8/24/2010,30,26,28.4,37.4,26,33.3,25.5,84.7,20.1,100,58.33,rain,22.3,146.6,,89.7,5.6,223,19.1,8,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,8/25/2010,33.1,28,29.7,42.3,32.7,36.5,25.8,79.8,12.5,100,100,rain,19.4,174.5,,89.1,6.8,190.3,16.4,6,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/26/2010,31,27,28.7,39.1,30.6,34.8,26,85.6,39,100,100,rain,29.2,161.6,,93.1,5.6,226.5,19.6,9,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/27/2010,30,26,27.7,37.4,26,31.9,25.5,88.4,10.9,100,100,rain,26.6,146.3,,91.3,5.5,243.8,21.1,9,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/28/2010,30.1,26,28.1,37.6,26,32.7,25.5,86.1,26.8,100,100,rain,18.7,168.1,,90.6,5.5,149.5,12.9,5,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,8/29/2010,32,26,28.8,40.6,26,33.7,25.4,82.4,8.4,100,83.33,rain,22,149.7,,81.5,6.2,278.5,24.2,9,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/30/2010,32,27,28.7,40.6,30.6,34.7,25.8,84.5,20,100,100,rain,29.9,184.7,,88,5.1,239.3,20.6,7,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,8/31/2010,31,26,28.5,40.6,26,33.5,25.5,83.9,11.7,100,75,rain,31,140.2,,87.1,5.7,276.6,24.1,9,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/1/2010,32.1,26.1,29.5,42.5,26.1,35.5,25.5,79.5,3.4,100,50,rain,22,165.5,,71,6.6,274.3,23.6,9,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,9/2/2010,31.1,27.1,29.1,39.3,30.8,35.5,25.8,82.3,0.2,100,8.33,rain,18.7,147.9,,81.3,6,222.9,19.2,7,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
chittagong,9/3/2010,31,27.1,29.1,39.1,30.8,35.5,25.8,82.8,4.9,100,100,rain,15.8,134.2,,89.4,6.3,200,17.2,7,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/4/2010,32.1,27.1,29.5,42.5,30.8,36.5,26.1,82.2,6.5,100,83.33,rain,22.3,151.4,,73.7,6.3,229.1,19.9,9,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/5/2010,31.1,27,29.3,39.3,30.1,35.6,25.6,80.7,2.5,100,70.83,rain,28.8,145,,74.8,6.2,262.4,22.7,9,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/6/2010,31,27,29.6,39.1,30.6,36.4,26,81.3,2.8,100,79.17,rain,24.5,153.7,,69.1,6.4,269.6,23.2,9,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/7/2010,31.1,27,29.4,38.9,30.6,35.7,25.6,80.6,2.6,100,66.67,rain,29.5,134,,89.5,6.5,189.4,16.3,6,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
